key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person
hef_calith_torinubar_dragon	10	wh2_main_body_90	2100	war_beast	45	com	wh2_main_unit_long_text_hef_cha_teclis_0	hef_torinubar_staff_magic	wh2_main_hef_infantry_hero_tyrion_blood	68	54	80	9428	wh2_main_hef_mnt_star_dragon	1	wh2_main_hef_lord_star_dragon		1	none	hef_calith_torinubar	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_hef_cha_prince_5	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
hkrul_aelfric	10	wh2_main_heavy_metal_110	2100	inf_melee	45	com	hkrul_aelfric	aelfric	rhox_aelfric	73	55	75	5012		0	hkrul_aelfric		1	wh_missile_block_55_metal	hkrul_aelfric	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh_main_chs_cha_chaos_lord_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_spew	10	wh2_main_heavy_metal_100	2100	inf_melee	40	com	hkrul_spew	orghotts	rhox_orghotts	61	51	70	4752		0	hkrul_orghotts		1	none	hkrul_spew	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh3_dlc20_chs_cha_exalted_hero_mnur	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_hrothyogg	10	wh2_main_heavy_metal_90	2100	inf_melee	55	com	hkrul_hroth	hu13_wh3_ogre_2handed_sword	wh3_main_ogr_monster_ogre_hero_blood	64	40	75	7350		0	hkrul_hroth		1	none	hkrul_hroth	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh3_main_ogr_cha_tyrant_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	true	false	false	domination_characters	domination_characters	domination_characters		
hkrul_hrothyogg_crusher	10	wh2_main_heavy_metal_120	2100	cavalry	80	com	hkrul_hroth	hu13_wh3_ogre_hq2_mournfang_2handed_sword	wh3_main_ogr_monster_ogre_hero_blood	72	32	70	8650	wh3_main_ogr_mnt_rhinox	1	hkrul_hroth		1	none	hkrul_hroth	wh3_main_ogr_mournfangs	trained			true	40.0000	1500.0000	hkrul_hrothyogg_crusher	60	80	0	vo_sel_ogr_crushers	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_gatecrusher_flanker_shock	false	false	false	false	domination_characters	domination_characters	domination_characters		
hkrul_burlok	10	wh2_main_chainmail_120	2100	inf_melee	40	com	hkrul_burlok	hu3_dwf_phy_burlok_01	wh2_pro08_dwf_cha_dwarf_hero_fast_lgn_blood	50	68	75	5355		0	hkrul_burlok		1	none	hkrul_burlok	wh_main_hero	trained			true	40.0000	1500.0000	wh_main_dwf_cha_lord_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	35	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_dolmance	10	wh2_main_plate_90	2100	inf_melee	40	com	hkrul_dolmance	brt_dolmance_sword	wh2_dlc11_infantry_luthor_harkon_hero_blood	64	41	70	4125		0	hkrul_dolmance		1	none	hkrul_dolmance	wh_main_infantry	trained			true	40.0000	1500.0000	wh_main_emp_cha_general_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_thorgar	10	wh2_main_heavy_metal_85	2100	inf_melee	45	com	hkrul_thorgar	thorgar	hkrul_thorgar	68	53	75	4785		0	hkrul_thorgar		1	none	hkrul_thorgar	wh_main_hero	trained			true	40.0000	1500.0000	wh_main_nor_cha_marauder_chieftan_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_thorgar_chariot	10	wh2_main_heavy_metal_90	2100	war_machine	90	com	hkrul_thorgar	hu1c_chaos_wm_chariot_axe_and_shield	hkrul_thorgar	66	53	75	4885	wh_main_chs_mnt_norscan_warhorse_chariots	2	hkrul_thorgar		1	none	hkrul_thorgar	wh_main_chariot	trained	wh_main_chs_chariot_horse	wh_main_chs_chariot_large_draught	true	40.0000	1500.0000	wh_main_nor_cha_marauder_chieftan_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	1	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters		
hkrul_thorgar_daemon_prince	10	wh2_main_body_30	2100	inf_melee	50	com	hkrul_thorgar	tprince	wh3_main_dae_cha_daemon_prince_generic	55	55	80	10000		0	hkrul_thorgar		1	none	hkrul_thorgar	wh_main_monster	trained			true	40.0000	1500.0000	wh3_dlc20_chs_cha_daemon_prince	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	20	0	0	flying_melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture		
hkrul_slaurith	10	wh2_main_heavy_metal_120	2100	inf_melee	50	com	hkrul_slaurith	hu1c_wh3_kislev_tsar_guard_2handed_sword	wh3_main_infantry_standard_large_slaurith_blood_dismembers	66	43	80	4632		0	hkrul_slaurith		1	none	hkrul_slaurith	wh_main_infantry	trained			true	40.0000	1500.0000	hkrul_slaurith	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	30	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_slaurith_mount	10	wh2_main_body_70	2100	war_beast	50	com	hkrul_slaurith	hu1c_chaos_dr1b_chaos_dragon_wb_sword_and_shield	wh3_main_infantry_standard_large_slaurith_blood_dismembers	57	40	80	7428	wh_dlc01_chs_mnt_dragon	1	hkrul_slaurith		1	none	hkrul_slaurith	wh_main_monster	trained			true	40.0000	1500.0000	wh_dlc01_chs_cha_chaos_lord_2	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	0	25	0	flying_melee_flanker_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
hkrul_arbaal_mounted	10	wh2_main_heavy_metal_110	2100	war_beast	70	com	hkrul_arbaal	hu1c_arbaal_rider	wh3_dlc20_chs_cha_lord_hero	66	40	80	7783	hkrul_arbaal_mount	1	wh3_dlc20_chs_cha_exalted_hero_mkho_dual_axe_juggernaut		2	none	hkrul_arbaal	wh3_main_skullcrushers	trained			true	40.0000	1500.0000	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	20	15	0	melee_flanker_shock	false	false	false	false	high	high	domination_characters		
rhox_arbaal_spawn	10	wh2_main_heavy_metal_120	2100	inf_melee	70	com	hkrul_arbaal	hc2_chaos_spawn	wh3_main_monster_spawn_of_khorne_blood	66	39	75	4753		0	wh3_dlc20_chs_cha_exalted_hero_mkho_dual_axe_juggernaut		2	none	hkrul_arbaal	wh_main_monstrous_infantry_chaotic	trained			true	40.0000	1500.0000	wh3_main_kho_mon_spawn_of_khorne_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	15	0	20	15	0	melee_flanker_shock	false	true	false	false	high	high	domination_characters		
hkrul_engra	10	wh2_main_heavy_metal_100	2100	inf_melee	45	com	hkrul_engra	engra	wh3_dlc20_chs_cha_lord_mkho	73	55	75	4932		0	wh3_dlc20_chs_cha_chaos_lord_mkho_dual_axe		1	none	hkrul_engra	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	wh_main_chs_cha_chaos_lord_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_engra_horse	10	wh2_main_heavy_metal_120	2100	war_beast	50	com	hkrul_engra	hu1c_wh3_dlc20_hr1_glhh_sword_and_shield	wh3_dlc20_chs_cha_lord_mkho	73	55	75	5212	wh3_dlc20_chs_mnt_chaos_steed_lords	1	wh3_dlc20_chs_cha_chaos_lord_mkho_dual_axe		1	none	hkrul_engra	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_chs_cha_chaos_lord_11	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	0	0	0	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters		
hkrul_vroth	10	wh2_main_plate_50	2100	inf_ranged	30	com	hkrul_vroth	hu1c_norsca_javelin	wh_main_infantry_standard_hero_blood	59	38	70	4436		0	hkrul_vroth	hkrul_vroth_javelin	1	none	hkrul_vroth	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	hkrul_vroth	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	15	0	0	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters		
hkrul_vroth_chariot	10	wh2_main_heavy_metal_90	2100	war_machine	90	com	hkrul_vroth	hu1c_wh3_norsca_wm_javelin_lord	wh_main_infantry_standard_hero_blood	38	20	70	4948	wh_main_chs_mnt_norscan_warhorse_chariots	2	hkrul_vroth	hkrul_vroth_javelin	1	none	hkrul_vroth	wh_main_chariot	trained	wh_main_chs_chariot_horse	wh_main_chs_chariot_large_draught	true	40.0000	1500.0000	hkrul_vroth_chariot	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	15	0	0	1	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters		
hkrul_vroth_mammoth	10	wh2_main_heavy_metal_70	2100	war_beast	68	com	hkrul_vroth	hu1c_wh3_norsca_wb_javelin_lord	wh_main_infantry_standard_hero_blood	34	30	70	14088	wh_dlc08_mnt_war_mammoth_howdah	1	wh_dlc08_nor_mammoth_tusks	hkrul_vroth_javelin	1	none	hkrul_vroth	wh_main_monster	trained			true	40.0000	1500.0000	wh_main_nor_cha_marauder_chieftan_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	200	15	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
hkrul_karitamen	10	wh2_main_bone_40	2100	inf_melee	10	com	hkrul_karitamen	thm_hu1_light_liche	wh2_dlc16_tmb_skeleton_khatep_hero_lord	28	38	75	3880		0	hkrul_karitamen		1	none	hkrul_karitamen	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_khatep_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	15	0	mage_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_karitamen_horse	10	wh2_main_bone_40	2100	cavalry	30	com	hkrul_karitamen	thm_hu1_light_liche_hr1	wh2_dlc16_tmb_skeleton_khatep_hero_lord	28	38	75	4368	wh2_dlc09_tmb_mnt_tomb_steed_hero	1	hkrul_karitamen		1	none	hkrul_karitamen	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_khatep_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
hkrul_karitamen_chariot	10	wh2_main_bone_80	2100	war_machine	75	com	hkrul_karitamen	thm_hu1_light_liche_chariot	wh2_dlc16_tmb_skeleton_khatep_hero_lord	28	24	75	5000	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot_lord		1	none	hkrul_karitamen	wh_main_chariot	trained	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot	true	40.0000	1500.0000	wh2_dlc09_tmb_cha_khatep_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	1	0	15	0	mage_highvalue	false	false	false	false	high	high	domination_characters		
hkrul_karitamen_casket	10	wh2_main_plate_120	2100	war_beast	30	com	hkrul_karitamen	hu3_dwf_shield_bearer_axe_and_shield	hkrul_karitamen_casket_mounted	50	55	95	4772	hkrul_karitamen_casket_mount	1	hkrul_karitamen	wh2_dlc09_tmb_casket_of_souls	1	none	hkrul_karitamen	wh_main_monster	trained		wh2_dlc09_tmb_veh_casket_of_souls	true	40.0000	1500.0000	wh2_dlc09_tmb_cha_khatep_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	40	0	35	1	0	15	0	melee_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_duriath	10	wh2_main_plate_90	2100	inf_ranged	35	com	hkrul_duriath	duriath	wh2_main_def_infantry_hero_blood	60	45	80	10000		0	wh2_main_def_dreadlord_sword	rhox_duriath_suppressing_bolt	1	none	hkrul_duriath	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_main_def_cha_dreadlord_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	40	0	0	0	0	15	0	hybrid_highvalue	true	true	false	false	high	high	domination_characters		
hkrul_duriath_horse	10	wh2_main_plate_90	2100	cavalry	55	com	hkrul_duriath	hu1d_elf_hr1_warhorse_dreadlord_sword_crossbow	wh2_main_def_infantry_hero_blood	60	45	80	4560	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_dreadlord_sword	rhox_duriath_suppressing_bolt	1	none	hkrul_duriath	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh2_main_def_cha_dreadlord_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	40	0	0	0	0	15	0	hybrid_cav_highvalue	true	false	false	false	high	high	domination_characters		
hkrul_duriath_pegasus	10	wh2_main_plate_90	2100	cavalry	65	com	hkrul_duriath	hu1d_elf_hr1_pegasus_sword_crossbow	wh2_main_def_infantry_hero_blood	60	45	80	4964	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_dreadlord_sword	rhox_duriath_suppressing_bolt	1	none	hkrul_duriath	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh2_main_def_cha_dreadlord_5	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	40	0	0	0	0	15	0	flying_hybrid_highvalue	true	false	false	false	cant_capture	cant_capture	cant_capture		
hkrul_duriath_dragon	10	wh2_main_body_90	2100	war_beast	50	com	hkrul_duriath	hu1d_elf_dr1_dragon_wb_sword_and_crossbow	wh2_main_def_infantry_hero_blood	52	46	80	8428	wh2_main_def_mnt_black_dragon	1	wh2_main_def_dreadlord_black_dragon	rhox_duriath_suppressing_bolt	1	none	hkrul_duriath	wh_main_monster	trained			true	40.0000	1500.0000	wh2_main_def_cha_dreadlord_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	40	0	0	0	0	25	0	flying_hybrid_highvalue	true	false	false	false	cant_capture	cant_capture	cant_capture		
hkrul_beorg	10	wh2_main_plate_55	2100	inf_ranged	35	com	hkrul_beorg	hbeorg	wh_main_infantry_standard_hero_blood	62	52	70	4675		0	hkrul_beorg_axe	hkrul_beorg_axe	1	wh_missile_block_55_wood	hkrul_beorg	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	hkrul_beorg	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	14	0	0	0	0	15	0	ranged_highvalue	true	true	false	false	high	high	domination_characters		
hkrul_beorg_bear	10	wh2_main_heavy_metal_80	2100	inf_melee	65	com	hkrul_beorg	beorg	hkrul_beorg_bear	72	49	80	7021		0	hkrul_beorg_bear		1	none	hkrul_beorg	wh_dlc03_bst_gorebull	trained			true	40.0000	1500.0000	hkrul_beorg_bear	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	20	15	0	melee_flanker_shock_highvalue	false	true	false	false	high	high	domination_characters		
hkrul_aelfric_mount	10	wh2_main_plate_110	2100	cavalry	65	com	hkrul_aelfric	hu1_empire_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_hero_blood_dismembers	57	47	70	4767	wh_main_emp_mnt_warhorse_barded_hero	1	hkrul_aelfric		1	wh_missile_block_35_metal	hkrul_aelfric	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh_main_emp_cha_general_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false	high	high	domination_characters		
hkrul_aelfric_mount_2	10	wh2_main_plate_90	2100	cavalry	80	com	hkrul_aelfric	hu1_empire_hr1_pegasus_sword_and_shield	wh_main_infantry_standard_hero_blood_dismembers	57	47	70	5015	wh_main_emp_mnt_pegasus	1	hkrul_aelfric		1	wh_missile_block_35_metal	hkrul_aelfric	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh_main_emp_cha_general_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	flying_melee_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
hkrul_aelfric_mount_3	10	wh2_main_plate_90	2100	war_beast	70	com	hkrul_aelfric	hu1_empire_bc2_griffon_wb_sword_shield	wh_main_infantry_standard_hero_blood_dismembers	50	30	70	5532	wh_main_emp_mnt_imperial_griffon	1	wh_main_emp_imperial_griffon		1	none	hkrul_aelfric	wh_main_monster	trained			true	40.0000	1500.0000	wh_main_emp_cha_general_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	flying_melee_shock_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture		
