unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	unique_index	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
hkrul_engra_horse		-1	lord	1	false	hkrul_engra_horse	1	0	1300	wh_main_shp_transport	1	1	1	1150	300	heavy		0	32350243	false	wh_main_vo_culture_Chaos	lord_cavalry	0	true	chaos_warrior_30_degrees	wh_main_cam_mnt_chs_barded_chaos_steed	true		1150.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false		0.0000	false	1	false
hkrul_vroth		-1	lord	1	false	hkrul_vroth	1	0	950	wh_main_shp_transport	1	1	1	1000	285	heavy		0	32350244	false	wh_dlc08_vo_culture_Norsca	hkrul_vroth	0	true	chaos_warrior_30_degrees		true		400.0000	500.0000	true	vo_culture_None	true	hkrul_lccp_surtha	0	true	false	0	false	false		0.0000	false	1	false
hkrul_vroth_chariot		-1	lord	1	false	hkrul_vroth_chariot	2	0	1100	wh_main_shp_transport	1	1	2	1100	275	heavy		0	32350245	false	wh_dlc08_vo_culture_Norsca	lord_chariot	0	true	chaos_warrior_30_degrees	wh_dlc08_cam_mnt_nor_marauder_chariot	true		1000.0000	500.0000	true	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	0	false	false		0.0000	false	1	false
hkrul_vroth_mammoth		-1	lord	1	false	hkrul_vroth_mammoth	6	0	1900	wh_main_shp_transport	1	1	6	1900	475	heavy		0	32350246	false	wh_dlc08_vo_culture_Norsca	nor_mammoth	0	true	chaos_warrior_30_degrees	wh_dlc08_cam_mnt_nor_war_mammoth	true		1800.0000	500.0000	true	vo_culture_None	true	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan	0	true	false	0	false	false		0.0000	false	1	false
hkrul_karitamen		-1	lord	1	false	hkrul_karitamen	1	0	550	wh_main_shp_transport	1	1	1	0	0	medium		0	32350247	false	wh2_dlc09_vo_culture_Tomb_Kings	lord_wizard_nehekhara	0	true	tmb_general		true		450.0000	0.0000	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Khatep	0	true	false	0	false	false		0.0000	false	1	false
hkrul_karitamen_horse		-1	lord	1	false	hkrul_karitamen_horse	1	0	750	wh_main_shp_transport	1	1	1	0	0	medium		0	32350248	false	wh2_dlc09_vo_culture_Tomb_Kings	lord_wizard_nehekhara	0	true	tmb_general	wh2_dlc09_cam_mnt_tmb_skeletal_steed	true		550.0000	0.0000	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Khatep	0	true	false	0	false	false		0.0000	false	1	false
hkrul_karitamen_chariot		-1	lord	1	false	hkrul_karitamen_chariot	2	0	1000	wh_main_shp_transport	1	1	1	0	0	heavy		0	32350249	false	wh2_dlc09_vo_culture_Tomb_Kings	lord_wizard_nehekhara	0	true	tmb_general	wh2_dlc09_cam_mnt_tmb_general_chariot	true		1000.0000	0.0000	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Khatep	0	true	false	0	false	false		0.0000	false	1	false
hkrul_karitamen_casket		-1	lord	1	false	hkrul_karitamen_casket	1	0	1100	wh_main_shp_transport	1	1	1	1000	250	heavy		0	32350250	false	wh2_dlc09_vo_culture_Tomb_Kings	lord_wizard_nehekhara	0	true	tmb_general		true		700.0000	0.0000	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Khatep	0	true	false	0	false	false		0.0000	false	1	false
hkrul_karitamen_dwarf_chariot		-1	lord	1	false	hkrul_karitamen_dwarf_chariot	2	0	1000	wh_main_shp_transport	1	1	1	0	0	heavy		0	323502500	false	wh2_dlc09_vo_culture_Tomb_Kings	lord_wizard_nehekhara	0	true	tmb_general	wh2_dlc09_cam_mnt_tmb_general_chariot	true		1000.0000	0.0000	true	vo_culture_None	true	wh2_dlc09_vo_actor_Tomb_Kings_Khatep	0	true	false	0	false	false		0.0000	false	1	false
hkrul_duriath		-1	lord	1	false	hkrul_duriath	1	0	850	wh_main_shp_transport	1	1	1	1000	250	heavy		0	32350251	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_infantry_hybrid	0	true	hef_general_foot		true		450.0000	400.0000	true	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Dreadlord	0	true	false	0	false	false		0.0000	false	1	false
hkrul_duriath_horse		-1	lord	1	false	hkrul_duriath_horse	1	0	1050	wh_main_shp_transport	1	1	1	1100	275	heavy		0	32350252	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_cavalry_hybrid	0	true	hef_general_foot	wh2_main_cam_mnt_def_dark_steed	true		650.0000	450.0000	true	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Dreadlord	0	true	false	0	false	false		0.0000	true	1	false
hkrul_duriath_pegasus		-1	lord	1	false	hkrul_duriath_pegasus	1	0	1400	wh_main_shp_transport	1	1	1	1500	375	heavy		0	32350253	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_cavalry_hybrid	0	true	hef_general_foot	wh2_main_cam_mnt_def_dark_pegasus	true		900.0000	500.0000	true	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Dreadlord	0	true	false	0	false	false		0.0000	true	1	false
hkrul_duriath_dragon		-1	lord	1	false	hkrul_duriath_dragon	1	0	2400	wh_main_shp_transport	1	1	1	2300	575	heavy		0	32350254	false	wh2_main_vo_culture_Dark_Elves	lord_dragon	0	true	hef_general_foot	wh2_main_cam_mnt_def_black_dragon	true		2400.0000	500.0000	true	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Dreadlord	0	true	false	0	false	false		0.0000	true	1	false
hkrul_aelfric		-1	lord	1	false	hkrul_aelfric	1	0	1150	wh_main_shp_transport	1	1	1	1000	321	heavy		0	32350257	false	wh_main_vo_culture_Chaos	lord_infantry_sword	0	true	hkrul_aelfric		true		1150.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false		0.0000	true	1	false
hkrul_aelfric_horse		-1	lord	1	false	hkrul_aelfric_horse	1	0	1350	wh_main_shp_transport	1	1	1	1100	350	heavy		0	32350258	false	wh_main_vo_culture_Chaos	lord_cavalry	0	true	chaos_warrior_30_degrees	wh_main_cam_mnt_chs_barded_chaos_steed	true		1200.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Chaos_Lord	0	true	false	0	false	false		0.0000	true	1	false
