unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	unique_index	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
hkrul_aelfric		-1	lord	2	false	hkrul_aelfric	1	0	1100	wh_main_shp_transport	1	1	1	1100	275	medium		0	32350234	true	wh3_main_vo_culture_Sabertusk	wh3_main_ksl_bow_dual_swords_infantry	3	true	chs_archaon		true		450.0000	700.0000	true	vo_culture_None	true	wh_vo_actor_silent	0	true	false	0	false	false		0.0000	false	1	false
hkrul_spew		-1	lord	1	false	hkrul_spew	1	0	1875	wh_main_shp_transport	1	1	1	1355	342	heavy		0	32350235	true	wh3_main_vo_culture_Nurgle	lord_axe_dual	0	true	chaos_warrior_30_degrees		true		1100.0000	0.0000	true	vo_culture_None	true	wh3_dlc20_vo_actor_Nurgle_Exalted_Hero_of_Nurgle	0	true	false	0	false	false		0.0000	false	1	false
hkrul_lord_slaurith		-1	lord	1	false	hkrul_lord_slaurith	1	0	1650	wh_main_shp_transport	1	1	80	1650	413	heavy		0	32350236	true	wh3_main_vo_culture_Khorne	infantry_sword_great	3	true	chaos_warrior_30_degrees		true		1650.0000	0.0000	true	vo_culture_None	true	wh3_dlc20_vo_actor_Chaos_Warrior	0	true	false	0	false	false		0.0000	false	1	false
hkrul_hrothyogg		-1	lord	1	false	hkrul_hrothyogg	1	0	1350	wh_main_shp_transport	1	1	1	1350	343	heavy		0	32350237	false	wh3_main_vo_culture_Ogres	lord_infantry_sword	0	true	ogre_tyrant		true		1350.0000	0.0000	true	vo_culture_None	true	wh3_main_vo_actor_Ogres_Tyrant	0	true	false	0	false	false		0.0000	false	1	false
hkrul_burlok		1	hero	1	false	hkrul_burlok	1	1	1200	wh_main_shp_transport	1	1	1	1100	0	medium		0	32350238	false	vo_culture_Neutral	wh2_pro08_cha_gotrek	0	true	dwf_warrior_30_degrees		true		1200.0000	0.0000	true	vo_culture_None	true	wh2_pro08_vo_actor_neu_Gotrek	0	true	false	0	false	false		0.0000	false	1	false
rhox_hrothyogg_recruiter		-1	hero	1	false	rhox_hrothyogg_recruiter	1	0	550	wh_main_shp_transport	1	1	1	1000	250	heavy		0	32350239	false	wh3_main_vo_culture_Ogres	wh3_main_wizard_great_maw	0	true	ogre_infantry		true		550.0000	0.0000	true	vo_culture_None	true	wh3_main_vo_actor_Ogres_Butcher	0	true	false	2	false	false		0.0000	true	1	false
hkrul_dolmance		-1	lord	1	false	hkrul_dolmance	1	0	600	wh_main_shp_transport	1	1	1	1000	265	medium		0	32346222	false	wh_main_vo_culture_Bretonnian	lord_infantry_sword	0	true	emp_general_foot		true		600.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Lord	0	true	false	0	false	false		0.0000	true	1	false
hkrul_dolmance_mount		-1	lord	1	false	hkrul_dolmance_mount	1	0	850	wh_main_shp_transport	1	1	1	1200	310	medium		0	32346223	false	wh_main_vo_culture_Bretonnian	lord_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true		850.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Lord	0	true	false	0	false	false		0.0000	true	1	false
hkrul_dolmance_mount_2		-1	lord	1	false	hkrul_dolmance_mount_2	1	0	1150	wh_main_shp_transport	1	1	1	1350	345	medium		0	32346224	false	wh_main_vo_culture_Bretonnian	lord_cavalry_flying	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_pegasus	true		1150.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Lord	0	true	false	0	false	false		0.0000	true	1	false
hkrul_dolmance_mount_3		-1	lord	1	false	hkrul_dolmance_mount_3	1	0	1400	wh_main_shp_transport	1	1	1	1400	395	heavy		0	32346225	false	wh_main_vo_culture_Bretonnian	lord_griffon	0	true	emp_general_foot	wh_main_cam_mnt_emp_imperial_griffon	true		1400.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Lord	0	true	false	0	false	false		0.0000	true	1	false
