effect_bundle_key	effect_key	effect_scope	value	advancement_stage
rhox_karitamen_faction_trait	wh2_main_effect_force_stat_melee_defence_lords_heroes	faction_to_force_own	6.0000	start_turn_completed
rhox_karitamen_faction_trait	rhox_karitamen_conquer_effect_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_engra_faction_trait	wh_main_effect_force_stat_melee_attack_infantry	faction_to_force_own	8.0000	start_turn_completed
rhox_engra_faction_trait	rhox_engra_meter_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_engra_faction_trait	rhox_engra_vassal_effect_dummy	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_engra_faction_trait	rhox_engra_alliance_dummy	faction_to_faction_own_unseen	200.0000	start_turn_completed
rhox_duriath_faction_trait	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	3.0000	start_turn_completed
rhox_duriath_faction_trait	wh3_dlc21_effect_sea_lane_travel_time	faction_to_faction_own	-1.0000	start_turn_completed
rhox_duriath_faction_trait	rhox_duriath_corsair_ammo_change	faction_to_force_own_unseen	1.0000	start_turn_completed
rhox_duriath_faction_trait	rhox_duriath_enable_kill_shot	faction_to_force_own_unseen	1.0000	start_turn_completed
rhox_beorg_faction_trait	rhox_beorg_dummy_1	faction_to_faction_own_unseen	1.0000	start_turn_completed
rhox_beorg_faction_trait	hkrul_beorg_mark	faction_to_character_own	1.0000	start_turn_completed
rhox_beorg_faction_trait	hkrul_oerl_hunters_recruit	faction_to_province_own_unseen	3.0000	start_turn_completed
rhox_beorg_faction_trait	wh_main_effect_region_resource_furs_production	faction_to_region_own	3.0000	start_turn_completed
