key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped	can_be_stolen	can_be_destroyed	faction_set
hkrul_thorgar_banner	hkrul_thorgar_banner	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		hkrul_thorgar_banner	200	1	banner	false	false	false	all
hkrul_thorgar_olaf	hkrul_thorgar_olaf	.	true	false	false	1	0	9999			false	false	false	general	1	1	50	75	true			200	0	follower	false	false	false	all
hkrul_thorgar_flail	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
hkrul_thorgar_chariot	wh_main_anc_mount_chaos_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	hkrul_thorgar_chariot		1	1		false	false	false	all
hkrul_thorgar_armour	wh_main_anc_armour	.	false	false	false	1	0	9999			false	false	false	armour	16	30	30	50	true			200	0		false	false	false	all
hkrul_thorgar_ring	wh_main_anc_enchanted_item	.	false	false	false	1	0	9999			false	false	false	enchanted_item	16	30	30	50	true			200	0		false	false	false	all
hkrul_zach_banner	hkrul_zach_banner	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		hkrul_zach_banner	200	1	banner	false	false	false	all
hkrul_valbrand_banner	hkrul_valbrand_banner	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		hkrul_valbrand_banner	200	1	banner	false	false	false	all
hkrul_valbrand_sword	wh_main_anc_weapon	.	false	false	false	1	0	9999			false	false	false	weapon	16	30	30	50	true			200	0		false	false	false	all
hkrul_volrik_banner	hkrul_volrik_banner	.	true	false	false	1	0	9999			false	false	false	general	16	30	30	50	true		hkrul_volrik_banner	200	1	banner	false	false	false	all
hkrul_volrik_chariot	wh_main_anc_mount_chaos_chariot	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	hkrul_volrik_chariot		1	1		false	false	false	all
rhox_lccp_sceolan_wef_spellweaver_ice_1	wh_dlc05_anc_mount_wef_elven_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	rhox_lccp_sceolan_wef_spellweaver_ice_1		1	0		false	false	true	all
rhox_lccp_sceolan_wef_spellweaver_ice_2	wh_dlc05_anc_mount_wef_unicorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	rhox_lccp_sceolan_wef_spellweaver_ice_2		1	0		false	false	true	all
rhox_lccp_sceolan_wef_spellweaver_ice_3	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	rhox_lccp_sceolan_wef_spellweaver_ice_3		1	0		false	false	true	all
rhox_lccp_sceolan_wef_spellsinger_ice_1	wh_dlc05_anc_mount_wef_elven_steed	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	rhox_lccp_sceolan_wef_spellsinger_ice_1		1	0		false	false	true	all
rhox_lccp_sceolan_wef_spellsinger_ice_2	wh_dlc05_anc_mount_wef_great_eagle	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	rhox_lccp_sceolan_wef_spellsinger_ice_2		1	0		false	false	true	all
rhox_lccp_sceolan_wef_spellsinger_ice_3	wh_dlc05_anc_mount_wef_unicorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	rhox_lccp_sceolan_wef_spellsinger_ice_3		1	0		false	false	true	all
rhox_lccp_sprw_maggoth	wh3_main_anc_mount_stonehorn	.	false	false	false	1	0	9999			false	false	false	mount	16	30	30	50	true	hkrul_spew_rider		1	0		false	false	true	all
